Name,Location,Overview,Phone,Industry,Company Size,Website,Headquarter,Type,Founded,Linked In URL,Address_0,Latitude_0,Longitude_0,City_0,Location_description_0,Address_1,Latitude_1,Longitude_1,City_1,Location_description_1,Address_2,Latitude_2,Longitude_2,City_2,Location_description_2,Address_3,Latitude_3,Longitude_3,City_3,Location_description_3,Address_4,Latitude_4,Longitude_4,City_4,Location_description_4,Address_5,Latitude_5,Longitude_5,City_5,Location_description_5,Country
ANCAP SAFETY,"55 Blackall Street, Barton, ACT 2600, AU","ANCAP Safety, or the Australasian New Car Assessment Program, is Australasia’s independent vehicle safety authority. ANCAP safety ratings are published for a range of new passenger, sports utility (SUV) and light commercial vehicles (LCV) entering the Australian and New Zealand markets, using a rating system of 0 to 5 stars.  ANCAP star ratings indicate the level of safety a vehicle provides for occupants and pedestrians in the event of a crash, as well as its ability — through technology — to avoid or minimise the effects of a crash. Since 1993, ANCAP has published independent safety ratings for thousands of new vehicle makes, models and variants.  These independent safety ratings are used to compare the relative safety between vehicles of similar size, and have become a critical factor in vehicle selection for private and fleet buyers. Our vision is to eliminate road trauma through the testing and promotion of safer vehicles. ANCAP plays a vital role in not only informing consumers of the differences in safety performance of new vehicles entering the Australasian vehicle fleet, it also advocates for improved vehicle safety design and specification through public education campaigns and engagement with governments, corporate fleets, the media and consumers.",null,Automative,2-10 employees,http://www.ancap.com.au,"Barton, ACT",Nonprofit,1992,https://www.linkedin.com/company/ancap-safety/,null,-34.865444,-56.166627,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CMV Group,"290 Wright Street, Adelaide,   AU","From a staff of five in 1934, the CMV Group now operates substantial operations in automotive dealerships and horticulture predominately in South Australia and Victoria, employing more than 1,200 staff.Having been in the automotive market since the 1960’s through the sale of Toyota vehicles, CMV Group has since expanded this range and now has a range of automotive businesses including: CMI Toyota, Lexus of Adelaide, Mercedes-Benz Adelaide and Southside Suzuki.CMV Group provides new and used, small, medium and heavy duty trucks, trailers and buses, and parts and service support across its many truck franchises. These include: CMV Truck and Bus, Kenworth DAF Adelaide, South Central Trucks, Hallam Truck Centre, Bayswater Truck Centre, CMI Hino, and Watts Transport Spares.In 1978, the Farms division was created, with the aim to contribute to the prosperity of the CMV Group through a diversification into the agricultural field. Currently specialising in wine grapes, pistachios and almonds, CMV Farms has land in Langhorne Creek and Loxton in South Australia, and Lindsay Point and Robinvale in Victoria.As part of its focus on giving back to the community, CMV also administers the CMV Foundation, a charitable trust which channels the Group’s distributable profit back into the community through donations to worthy causes. Since its formation in 1953 by the late Sidney Crawford, substantial funds have been donated, developing social responsibility and awareness whilst assisting those less fortunate.",null,Automative,"1,001-5,000 employees",http://www.cmv.com.au,null,Privately Held,1934,https://www.linkedin.com/company/cmv-group/,null,-34.93183,138.589353,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Suttons,"134 William St, Woolloomooloo NSW 2011, Woolloomooloo, NSW  2011, AU",Suttons have been a family owned motor group serving the greater Sydney area for nearly 75 years. Now with 38 franchised dealerships  in 24 locations in the greater Sydney area we aim to cover all your automotive needs.,null,Automative,"1,001-5,000 employees",http://www.suttons.com.au,"Woolloomooloo, NSW",Privately Held,1943,https://www.linkedin.com/company/suttons/,null,18.07396,-77.23764,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
McKinley Automotive Services,null,null,null,Automative,null,http://mckinleyautos.com.au,"Drysdale, Victoria",null,null,https://www.linkedin.com/company/mckinley-automotive-services/,null,36.177378,43.940556,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Payneham Automotive,null,null,null,Automative,null,http://paynehamautomotive.com.au,"Evandale, South Australia",null,null,https://www.linkedin.com/company/payneham-automotive/,null,-34.898384,138.642367,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HTR Automotive,null,null,null,Automative,null,null,"Deer Park, Victoria",null,null,https://www.linkedin.com/company/htr-automotive/,null,24.059904,123.805143,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Al's Automotive Services Pty Ltd,null,null,null,Automative,null,http://mechanic-brookvale.websyte.com.au,"Brookvale, New South Wales",null,null,https://www.linkedin.com/company/al's-automotive-services-pty-ltd/,null,36.177378,43.940556,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Autocare Automotive,null,null,null,Automative,null,http://autocareautomotive.com.au,"Northcote, Victoria",null,null,https://www.linkedin.com/company/autocare-automotive/,null,43.042406,-76.100278,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Corry Automotive,null,null,null,Automative,null,http://corry.com.au,"Hornsby, New South Wales",null,null,https://www.linkedin.com/company/corry-automotive/,null,41.92033,-79.64033,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Potter Automotive,null,null,null,Automative,null,http://potterautomotive.com.au,"Penrith, New South Wales",null,null,https://www.linkedin.com/company/potter-automotive/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Betta Automotive,null,null,null,Automative,null,http://mechaniccraigieburnbettaautomotive.com,"Craigieburn, Victoria",null,null,https://www.linkedin.com/company/betta-automotive/,null,33.818824,-85.765662,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Selby Automotive,null,null,null,Automative,null,http://selbyautomotive.com.au,"Nowra, New South Wales",null,null,https://www.linkedin.com/company/selby-automotive/,null,41.364162,-89.335287,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Krooz Automotive,null,null,null,Automative,null,http://kroozautomotive.com.au,"Hughesdale, Victoria",null,null,https://www.linkedin.com/company/krooz-automotive/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Macquarie Brake & Automotive Services,null,null,null,Automative,null,http://macquariebrakeservice.com.au,"Port Macquarie, New South Wales",null,null,https://www.linkedin.com/company/macquarie-brake-&-automotive-services/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Barry Gardner Automotive,null,null,null,Automative,null,http://gardnerautomotive.com.au,"Airport West, Victoria",null,null,https://www.linkedin.com/company/barry-gardner-automotive/,null,51.39979,-3.2838,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Milton Hawker Automotive,null,null,null,Automative,null,http://miltonhawkerautomotive.com.au,"Nambour, Queensland",null,null,https://www.linkedin.com/company/milton-hawker-automotive/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Ron Nicoll Automotive Services,null,null,null,Automative,null,http://ronnicoll.com.au,"Seventeen Mile Rocks, Queensland",null,null,https://www.linkedin.com/company/ron-nicoll-automotive-services/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Graeme Joseph Automotive,null,null,null,Automative,null,http://graemejosephautomotive.com.au,"Moorabbin, Victoria",null,null,https://www.linkedin.com/company/graeme-joseph-automotive/,null,55.981193,-3.574738,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Col Harrison Automotive,null,null,null,Automative,null,http://colharrisonautomotive.repcoservice.net,"West Ryde, New South Wales",null,null,https://www.linkedin.com/company/col-harrison-automotive/,null,51.474678,5.622127,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Advanced Tech Automotive,null,null,null,Automative,null,http://advancedtechautomotive.com.au,"Phillip, Australian Capital Territory",null,null,https://www.linkedin.com/company/advanced-tech-automotive/,null,-27.96635,153.404518,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Rusden Europro Automotive,null,null,null,Automative,null,http://rusdeneuropro.com.au,"Fyshwick, Australian Capital Territory",null,null,https://www.linkedin.com/company/rusden-europro-automotive/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
